Level,Date and Time,Source,Event ID,Task Category,Description
Information,1/31/2022 4:35:58 PM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2022‎-‎01‎-‎31T10:35:58.697737700Z from ‎2022‎-‎01‎-‎31T10:35:58.696915200Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 6672)."
Information,1/31/2022 4:35:58 PM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2022‎-‎01‎-‎31T10:35:58.696515100Z from ‎2022‎-‎01‎-‎31T10:35:58.695927000Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 6672)."
Information,1/31/2022 4:35:58 PM,Microsoft-Windows-Time-Service,35,None,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123) with reference id 1096700200. Current local stratum number is 4."
Information,1/31/2022 4:35:58 PM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2022‎-‎01‎-‎31T10:35:58.695324500Z from ‎2022‎-‎01‎-‎31T10:35:56.871399200Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 6672)."
Information,1/31/2022 4:35:44 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat was cleared updating 4 keys and creating 1 modified pages.
Information,1/31/2022 4:35:42 PM,Microsoft-Windows-Time-Service,37,None,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123)."
Information,1/31/2022 4:35:40 PM,Microsoft-Windows-Time-Service,158,None,The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
Information,1/31/2022 3:59:49 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 4 keys and creating 1 modified pages.
Information,1/31/2022 3:12:44 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\S-1-5-21-2091211461-3178656723-4261672445-1001\SystemAppData\Helium\Cache\998fdd4c364561f2_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,1/31/2022 3:12:44 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 9 keys and creating 1 modified pages.
Information,1/31/2022 1:53:21 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
Warning,1/31/2022 1:24:54 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Warning,1/31/2022 1:24:53 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,1/31/2022 1:24:31 PM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Warning,1/31/2022 1:23:27 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Warning,1/31/2022 1:23:01 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,1/31/2022 1:21:52 PM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Information,1/31/2022 1:21:30 PM,Microsoft-Windows-Winlogon,7001,-1101,User Logon Notification for Customer Experience Improvement Program
Information,1/31/2022 1:21:30 PM,Microsoft-Windows-Power-Troubleshooter,1,None,"The system has returned from a low power state.

Sleep Time: ‎2022‎-‎01‎-‎31T01:42:37.985853900Z
Wake Time: ‎2022‎-‎01‎-‎31T07:21:27.568199000Z

Wake Source: Unknown"
Error,1/31/2022 1:21:27 PM,iaStorA,4102,None,Error log: Smart event occured on disk :X6GJEAPFS  
Information,1/31/2022 1:21:27 PM,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,1/31/2022 1:21:27 PM,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Information,1/31/2022 1:21:27 PM,Microsoft-Windows-Kernel-Boot,27,-33,The boot type was 0x1.
Information,1/31/2022 1:21:27 PM,Microsoft-Windows-Kernel-Boot,25,-32,The boot menu policy was 0x1.
Information,1/31/2022 1:21:27 PM,Microsoft-Windows-Kernel-Boot,30,-21,The firmware reported boot metrics.
Information,1/31/2022 1:21:26 PM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2022‎-‎01‎-‎31T07:21:26.500000000Z from ‎2022‎-‎01‎-‎31T01:42:42.076973600Z.

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4)."
Information,1/31/2022 7:42:42 AM,Microsoft-Windows-Kernel-Power,107,-102,The system has resumed from sleep.
Information,1/31/2022 1:21:26 PM,EventLog,6013,None,The system uptime is 665205 seconds.
Information,1/31/2022 7:42:38 AM,Microsoft-Windows-Kernel-Power,42,-64,"The system is entering sleep.

Sleep Reason: Application API"
Information,1/31/2022 7:42:37 AM,Microsoft-Windows-Kernel-Power,187,-243,User-mode process attempted to change the system state by calling SetSuspendState or SetSystemPowerState APIs.
Information,1/31/2022 7:42:37 AM,Microsoft-Windows-Winlogon,7002,-1102,User Logoff Notification for Customer Experience Improvement Program
Error,1/31/2022 7:42:36 AM,Microsoft-Windows-DistributedCOM,10010,None,The server {9BA05972-F6A8-11CF-A442-00A0C90A8F39} did not register with DCOM within the required timeout.
Information,1/31/2022 7:42:36 AM,Volsnap,33,None,The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit.
Warning,1/31/2022 5:34:03 AM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Information,1/31/2022 1:19:16 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.355.2781.0)
Information,1/31/2022 1:19:02 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.355.2781.0)
Information,1/30/2022 10:18:15 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Warning,1/30/2022 9:57:00 PM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,1/30/2022 8:21:51 PM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Information,1/30/2022 6:35:14 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{132E53AC-D96A-47E2-804D-65AEEA96938E} was reorganized with a starting size of 282456064 bytes and an ending size of 270155776 bytes.
Information,1/30/2022 6:35:02 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{38C5719F-E96B-43B2-8101-5AF641B93F0D} was reorganized with a starting size of 12537856 bytes and an ending size of 12525568 bytes.
Information,1/30/2022 6:35:02 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{BF5D315F-9648-435F-83E4-F51E3002C9EB} was cleared updating 1 keys and creating 1 modified pages.
Information,1/30/2022 6:35:01 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{2595096D-8829-4FC1-B9A3-28656D50AD14} was cleared updating 64992 keys and creating 7671 modified pages.
Information,1/30/2022 6:35:01 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{5FA41A26-1F98-481B-9298-A355EAE4FFE7} was cleared updating 253 keys and creating 17 modified pages.
Information,1/30/2022 6:35:00 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{5776A8C4-EB1E-451A-843C-CBB4B0D07A89} was cleared updating 93 keys and creating 10 modified pages.
Information,1/30/2022 6:35:00 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\Volume{fee45b76-0000-0000-0000-602200000000}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{507562BB-25B9-4E6F-AD44-4FDB92FE0BF1} was reorganized with a starting size of 32165888 bytes and an ending size of 32153600 bytes.
Information,1/30/2022 6:34:54 PM,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\DRIVERS (TM: {47fad572-8125-11ec-ae61-1c1b0d79dbe2}, RM: {47fad571-8125-11ec-ae61-1c1b0d79dbe2}) finished with result=0xC00000A2 (Internal code=7)."
Information,1/30/2022 6:34:54 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\DRIVERS was reorganized with a starting size of 13860864 bytes and an ending size of 13860864 bytes.
Information,1/30/2022 6:34:53 PM,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\SYSTEM (TM: {47fad56f-8125-11ec-ae61-1c1b0d79dbe2}, RM: {47fad56e-8125-11ec-ae61-1c1b0d79dbe2}) finished with result=0xC00000A2 (Internal code=7)."
Information,1/30/2022 6:34:53 PM,Microsoft-Windows-Kernel-General,15,None,Hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\SYSTEM was reorganized with a starting size of 32165888 bytes and an ending size of 32153600 bytes.
Information,1/30/2022 4:35:08 PM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2022‎-‎01‎-‎30T10:35:08.842759300Z from ‎2022‎-‎01‎-‎30T10:35:08.842802300Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 19684)."
Information,1/30/2022 4:35:08 PM,Microsoft-Windows-Time-Service,35,None,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123) with reference id 1096700200. Current local stratum number is 4."
